Gene_ID,Brain,Spinal,Kidney,Heart,Sk_muscle,Main_EO,Sach_EO,Hunter_EO
scaffold3290.g1,0,0,0,0,0,0,0,1.2
scaffold3290.g2,0,0,9.1,0,0,0,0,0
scaffold3290.g3,134,96.1,4.1,22.4,12.9,56,46.1,59
scaffold3295.g1,1444.5,92.1,3.4,7.7,11,13.4,6.8,8.1
scaffold3297.g1,61.5,41.3,248,44.7,12.8,16.7,15.4,19.9
scaffold3297.g2,692.7,586.8,1297.6,609.7,2717.1,1062.1,996.1,1237.7
scaffold3297.g3,154.6,150.5,593.3,124.9,337.1,167.2,149.6,184
scaffold3297.g4,34,46.3,11.8,7.2,28.3,10.4,27.4,19
scaffold3297.g5,5.3,4.7,0,0.4,6.3,0.4,1.1,2
scaffold3297.g6,1.6,0,0,0,4.1,0,2.9,0
scaffold3298.g1,606.6,602.1,216.5,718.3,725.9,181.6,222.6,333.1
scaffold3298.g10,659.8,470.2,680.6,608.4,866,971.1,894.8,1053.8
scaffold3298.g11,412.5,238.5,303.5,296.5,468.9,521.3,508.8,585.9
scaffold3298.g12,410.2,390.5,545.4,478.8,1030,649,713.6,737.7
scaffold3298.g13,35.8,75.7,286.7,113.6,83.5,60.7,67.3,81
scaffold3298.g14,85.3,172.5,515.3,198.9,208.9,196.9,221.9,214.1
scaffold3298.g15,76.2,37.6,0,0,2.3,21.6,22.9,14.1
scaffold3298.g16,61886.4,43644,1287.9,7455.6,213.9,337,263.8,285.8
scaffold3298.g17,902.3,647.6,1421.5,596.9,1158.9,671.7,694,782.8
scaffold3298.g18,1069.5,1991.8,4592.4,270.3,5013.4,784.3,482.1,821.2
scaffold3298.g19,75.9,64.2,114.1,101.4,147.9,118.7,119,127.4
scaffold3298.g2,933.5,109.1,39.8,226.5,40.1,13.7,32.7,24.6
scaffold3298.g20,611.4,781.9,1056.4,941.4,502.7,488.3,579.4,637.2
scaffold3298.g21,503.5,469.5,222.3,353.9,574.3,237.7,380.2,420.1
scaffold3298.g22,0,0.3,3.6,0.3,1213.9,0.7,36.6,13.2
scaffold3298.g3,194.7,113.9,60.4,70.8,131.1,182,164.4,164.5
scaffold3298.g4,570.3,712,1004.1,932.4,1212.7,1100.2,1165.4,1338.7
scaffold3298.g5,843.1,1028.6,1580.2,1181.9,1772.8,1680.5,1694,2140.2
scaffold3298.g6,468.4,520.1,963.1,313.8,450.3,422.8,422.4,463.4
scaffold3298.g7,334.3,99.8,739.4,102.9,151.9,107.1,113.3,117.6
scaffold3298.g8,300.5,183.5,466.1,293.4,223.8,247,272.2,347.8
scaffold3298.g9,142.6,94.3,170.7,157.1,169.5,195.5,146.3,168
scaffold3299.g1,9.4,17.8,0,0,0,1.1,0.5,0.6
scaffold3299.g2,446.1,144.3,0,47.3,427.3,2083.7,878.8,778.2
scaffold3299.g3,462.9,473.8,244.7,510.4,438.5,330.5,249.7,239.6
scaffold3299.g4,276.9,311.1,357.5,330.9,358.4,907.4,812.2,777.6
scaffold3299.g5,744.2,1264.8,23.1,29.2,5.4,6.9,13.2,14.3
scaffold3299.g6,42.9,817.2,8,15.4,6.3,2.7,4.5,10.9
scaffold3299.g7,112.7,389,109.8,389.4,1364.7,283.2,405.5,466.2
scaffold3299.g8,141.1,344.2,40.4,6907,1476.2,12496.5,7198,8704.2
scaffold3300.g1,3822.6,2791.9,4352.3,1095.2,4867.7,4040.1,4273.7,4981.6
scaffold3302.g1,80.4,75.2,77.3,96.6,68.4,38.4,48,53.8
scaffold3302.g10,42.1,65.9,203,147,73.7,54.7,84.8,71
scaffold3302.g11,295.9,169.4,295.5,338.1,397.6,256.8,286.7,335.7
scaffold3302.g12,839.4,546.4,634.9,1144.2,1401.9,1301.4,1117.4,1132.4
scaffold3302.g13,755,564.4,46.7,58,28.8,37.6,43.5,44.7
scaffold3302.g14,0.4,0.5,54,0,0,0,0,0
scaffold3302.g15,361.5,202.4,380.7,381.4,332.6,303.2,357.2,430.8
scaffold3302.g16,3048.1,740.2,76.2,10.3,4.6,1.1,5.3,3.4
scaffold3302.g17,18942.8,3512.9,41.2,8.7,7.9,0.6,3.4,0.7
scaffold3302.g18,656.6,919.8,3705.5,1670.3,1477.7,1113.7,1192.7,1091
scaffold3302.g19,1159.7,16.6,2.6,7.8,73.5,2.4,5.6,10.6
scaffold3302.g2,397.8,312,511.8,533.8,328.8,431.3,424.9,466.1
scaffold3302.g20,2496.9,354.6,1398.4,1733.1,241.9,185.2,167.3,118.4
scaffold3302.g3,358.4,133.9,333.6,312.3,158.8,315.6,294.6,309.5
scaffold3302.g4,178.7,19,177.1,80.1,24.7,9.9,9.3,17.7
scaffold3302.g5,314.8,367.5,469.2,789,767.7,1913.3,1823.2,1395.4
scaffold3302.g6,336.9,165.9,8.1,567.5,99.4,477.3,362.9,271
scaffold3302.g7,87.5,30.9,1.7,145.6,19.7,111.6,90,72.8
scaffold3302.g8,4,9.8,0,0,1.3,1.7,2.9,0.6
scaffold3302.g9,123.7,67.1,156.4,141,95.1,249.7,165.8,140.3
scaffold3303.g1,1314.2,1114.5,317.3,529.3,334.3,568.4,508.1,496.1
scaffold3303.g2,208.1,157.1,180.8,243.6,68.7,149.3,123.6,94
scaffold3306.g1,1.1,22.6,5.2,0.5,0,0,0.5,0
scaffold3307.g1,26.1,0,0,0.7,0,0,0.7,0
scaffold3308.g1,0,0,0,0,1.1,0,9.4,0
scaffold3308.g2,311.1,786.2,1151,1527.3,2825.4,459.6,573.1,583.6
scaffold3308.g3,559.8,1289.4,1563.9,2155.4,3907.2,696.2,824.6,844.5
scaffold3308.g4,111.9,87.1,210.1,971.5,222.6,430.8,743.5,560.4
scaffold3308.g5,996.9,680.4,1387.9,463.2,151.8,512.9,436.5,285
scaffold3308.g6,454.9,433.3,1.3,106.9,34.4,198.7,91.9,33.2
scaffold3308.g7,2.9,0.5,1717.4,2,0,0.5,7.4,0
scaffold3309.g1,1.9,9,0,19.6,0,0,0,0
scaffold3309.g10,281.6,410.3,464.1,1613.6,555.9,289.6,371.9,499.2
scaffold3309.g2,116,370.1,114.7,157.5,202.3,54.9,45.1,55.1
scaffold3309.g3,1590.1,185.2,14.4,8.1,8,2.7,2.7,1.2
scaffold3309.g4,290.9,158.9,289.3,75.7,20.3,18.2,15,22
scaffold3309.g5,51,213.4,1681.9,485.3,181.5,237.8,244.9,286.4
scaffold3309.g6,16.6,17,1699.9,61.5,40.4,29.5,42.2,47.5
scaffold3309.g7,19.6,2,47,1,0,0.5,0.5,0
scaffold3309.g8,165.9,343.5,88.1,477.9,1070.9,633.1,546.9,501.8
scaffold3309.g9,2.9,2.1,0,9.1,3,0.7,4.1,4.5
scaffold3310.g1,163,189.1,371.4,363,157.5,737.3,671.9,575.5
scaffold3316.g1,192.6,22.2,6.3,3.3,53.1,127.6,124.2,130
scaffold3316.g2,291.7,260.5,493.7,911.2,3007.4,5444.2,3111.4,4622.2
scaffold3316.g3,4217.7,6709,9187.4,8835.2,5846.6,4268.7,3682.5,3839.7
scaffold3316.g4,97.8,151.1,35.3,534.7,73.5,83,75.2,74.9
scaffold3320.g1,670.5,837,203.5,449.3,452.9,644.5,435.6,386.9
scaffold3320.g10,405.2,289.6,165.7,378.6,609,781.2,677.1,864.3
scaffold3320.g11,262.4,289.5,133.8,786.5,761.4,1553.7,1425.1,1911.1
scaffold3320.g12,6.7,2.6,9.9,28.1,56.7,5.3,9.2,5.7
scaffold3320.g2,305.1,467.2,789.1,817.7,1157.4,634.2,878.1,978.7
scaffold3320.g3,136.4,253.4,283.4,424.1,1269.5,575.3,576.3,654.5
scaffold3320.g4,381,742.2,8313.8,1787.3,1452.5,1381.8,1685.3,1321.2
scaffold3320.g5,34.8,23.9,13.7,38.9,51.7,53.9,46.6,44.3
scaffold3320.g6,146.4,78,26.3,120.3,165.2,163.4,195.1,222.2
scaffold3320.g7,781.8,302.4,32.4,7.4,42.7,3.4,7.2,5.2
scaffold3320.g8,185,300.5,791.4,261.3,148.3,194.1,93,56.8
scaffold3320.g9,939.9,2147.9,10.1,0,10.8,20.9,17.9,28.7
scaffold3323.g1,914.5,595.5,203.1,521.7,545.9,377.8,424.8,527.8
scaffold3323.g2,326.9,193.2,243.5,431.1,793.6,923.8,1083.3,1204.1
scaffold3325.g1,1.6,0,0,2,0,1,0,0
scaffold3325.g2,78,208.4,3.6,4.8,0,4,1.3,2.9
scaffold3325.g3,12.5,105.1,0,3.5,0,0,0,0
scaffold3325.g4,904.1,705.6,1206.6,710.9,849.4,1439.3,1115.7,879.7
scaffold3325.g5,2.5,0,11.8,0,8.5,3,0,5.3
scaffold3325.g6,145.6,80.8,167.2,104.4,97,184.9,121.2,134
scaffold3325.g7,5.3,17.3,0,2,32.3,237.6,307.1,246.3
scaffold3325.g8,2.8,6.6,0,0,0,18.4,18.3,19.8
scaffold3327.g1,76.1,21.9,1.6,1.5,0,0,1.5,4.8
scaffold3327.g2,382.1,587.1,875.3,790.4,968.3,521.1,494.5,535.6
scaffold3327.g3,215.4,220.3,275.6,335.9,627.5,356.6,439.6,504.5
scaffold3327.g4,362.8,405,503.8,615,1393.7,768.4,901,1038.8
scaffold3327.g5,18.6,40.8,377.7,176.8,143.6,110,134.8,131.9
scaffold3327.g6,39.5,25.6,30.9,54.2,48.2,29.2,32.4,37
scaffold3327.g7,20.2,19.8,18.7,25.4,109.1,56.6,40.6,41.1
scaffold3327.g8,9.1,11.9,11.6,36.7,34,20.9,13.9,17.1
scaffold3327.g9,1851.2,1844.7,671.1,912.9,2246.5,1252.4,1144.6,1905.5
scaffold3330.g1,676.5,614.4,183.1,1097.2,1137,384.2,467.9,465.9
scaffold3332.g1,754,664.5,196,1273.7,1250.6,471.2,458.2,548.5
scaffold3332.g2,2807.6,2966.6,311.2,1087.5,1100.8,1398.4,1352,1581.2
scaffold3333.g1,676.5,1132.9,3049.5,1565.3,2254.9,970.5,1477.7,1048.8
scaffold3333.g2,2.7,0,0,4.8,0,1.6,4.7,0
scaffold3333.g3,784.4,582.6,64.6,1194.9,693.2,290.5,304.9,503.4
scaffold3333.g4,4.2,0,0,0,4.2,2.9,0,0
scaffold3333.g5,8.7,6.1,99.2,13.5,0,11.3,5.1,2.2
scaffold3342.g1,0,0.8,0,1.7,0,3.3,2.5,0
scaffold3343.g1,517.5,848.8,1019.7,639.9,1721.1,1348.1,1460.4,1466.4
scaffold3343.g2,294.1,278.4,163.8,602.6,470.2,252.8,231.4,263.2
scaffold3344.g1,3.3,21,0,29.4,20.7,17.3,17.3,12.5
scaffold3344.g2,1319,1625.3,1726.7,1541,1259.8,1378.4,1429.3,1382
scaffold3344.g3,938,1989.7,339.6,835,327.7,545.5,657.6,539.8
scaffold3344.g4,158.9,96.8,43.9,171.2,33,198.5,123.4,75.9
scaffold3344.g5,603.3,398,125.5,471,79.9,863.2,475.8,297.4
scaffold3344.g6,285.2,275.8,247.2,916.9,456.5,1766.4,1332.9,1154
scaffold3346.g1,2174.3,21502.4,9099.4,1574.7,30958.6,7497.6,9936.9,9259.7
scaffold3346.g2,2125.4,1623.6,3112.7,1501.6,3358,3622.5,3576.7,3957.4
scaffold3346.g3,1119.2,1089.5,721.9,818,789.1,665.1,821.8,954.2
scaffold3346.g4,9.7,2.5,131.8,1.3,0,1.3,3.8,1.4
scaffold3347.g1,0.7,1.7,169,9.6,0,0.9,4.3,0.9
scaffold3347.g2,151.4,103.4,1.8,44.9,0,5,5.8,3.6
scaffold3348.g1,0.6,17.9,0,401.9,20.9,14.6,12.4,21.7
scaffold3348.g10,333,232,381.3,498.4,497.9,966.2,859.6,1028.6
scaffold3348.g11,599.7,715.9,797,848.3,1171.3,931.4,937.5,1003.6
scaffold3348.g2,2.4,6.3,6.8,250.8,1.8,4.9,4.9,5.6
scaffold3348.g3,111.4,148.4,271.8,133.5,62.2,153.1,109.8,143.5
scaffold3348.g4,50.4,12.6,120,34.2,27.2,15.1,15.4,11.5
scaffold3348.g5,637.6,646.1,1201.2,319.3,679.2,273.9,225.7,204.6
scaffold3348.g6,50,111.5,361.1,6.5,3.4,7.2,9.5,6
scaffold3348.g7,51.9,34.6,901.4,148.7,16,41.8,29.1,23.5
scaffold3348.g8,429.4,427.7,344.1,339.4,333.6,186.6,200.9,260.2
scaffold3348.g9,176.2,212.9,79.4,547.4,1552.8,103.9,106.6,133.4
scaffold3350.g1,51.9,96.2,24.8,20.5,14.4,15.1,8.7,11.6
scaffold3350.g2,99.6,32.1,20.5,1.4,8.8,1739.8,1218.6,434.3
scaffold3350.g3,105.6,238,94.3,464.9,2289.7,1107.6,946.5,993.8
scaffold3353.g1,1023.9,3416.4,56.6,19.2,115.9,324.3,206.7,335.6
scaffold3353.g2,567.5,614.4,486.1,807.6,1424.9,563.4,658.4,759.2
scaffold3353.g3,318.6,495,288.6,188.2,853.2,207.2,190.9,194.6
scaffold3353.g4,196,107.1,125.2,319.6,347.9,152.8,207.4,182.3
scaffold3353.g5,184.8,211.6,225,195,311,327.8,649.4,479.1
scaffold3353.g6,358.9,115.2,1063.3,259.2,208.4,376.7,388.7,406.6
scaffold3353.g7,654.4,991.9,1372.4,413.3,365.4,976.1,801.7,709
scaffold3356.g1,4993.4,9358.1,24337.2,8528.4,9655.4,6098.9,5790.6,6399.7
scaffold3356.g2,339.3,474.1,79.2,6247.4,3670,3129.5,2557.8,2710.9
scaffold3356.g3,645.9,69.4,2.3,367.1,2.1,11.3,9.5,12.6
scaffold3356.g4,3900.6,1762.5,48.2,492.2,760.9,1753.4,1353,2034.3
scaffold3360.g1,27.7,14.6,0,14.2,235.3,65.7,91.3,83.8
scaffold3360.g2,641.6,635.9,1.4,3.7,50.3,43.6,40.8,57.4
scaffold3365.g1,97.4,15.7,0,3.1,0,0,0,0
scaffold337.g1,1517.5,78.5,0,0,0,0,0,0
scaffold337.g10,636.8,40.7,2.4,44.7,5.3,2.7,1.2,0.5
scaffold337.g11,86.1,150.2,53.9,255.4,290.8,125.8,150.9,107.8
scaffold337.g12,270.8,211.3,699.3,259.2,197.1,472,427.9,441.7
scaffold337.g13,578.1,764.9,1133.7,581.6,341.9,561.3,507.2,637.1
scaffold337.g2,510.9,55.4,7.9,105.2,21.2,21.8,26.5,24
scaffold337.g3,96,36,0.2,4.5,0.2,0,0.1,0
scaffold337.g4,179.1,266.4,962,1964.1,404,189.2,186.3,227.2
scaffold337.g5,37.6,25.7,30.2,2134.3,38851.6,58.9,230.6,151.1
scaffold337.g6,171.2,67.6,44.7,61.8,13.1,64.5,26.1,18.9
scaffold337.g7,125.6,5.3,15,2.3,6.8,1.3,4.9,1
scaffold337.g8,493.5,178.1,91,442.5,365.1,146.7,214.8,225
scaffold337.g9,469.4,338.6,134.8,948.6,215,457.6,293.9,195.2
scaffold3370.g1,605,1822.9,25.2,182.2,341.9,152.2,216.1,156.5
scaffold3370.g2,1811.7,2809.1,5571.6,1459.1,5165.1,3206.2,3066.5,3270
scaffold3370.g3,0,0,0,0,0,0,0,0
scaffold3373.g1,4.7,3.6,2,0,0,0,0,0
scaffold3373.g2,21.9,66.5,75.4,1,2.1,11,6.2,6.7
scaffold3373.g3,71,38,2050.6,94.5,39.6,58.6,74.6,64.3
scaffold3373.g4,505.5,416.9,531.7,712.9,4138.3,1539,1288.8,1312.5
scaffold3373.g5,1597.6,2052.4,846.9,837.3,1378,3579.5,2595.1,2624.7
scaffold3373.g6,1867.6,3426.8,1441.7,553.9,383.2,579.9,498.1,572.5
scaffold3373.g7,95.5,57.4,119.2,46.6,44.1,29.1,30.4,36.9
scaffold3374.g1,7.8,9.1,0,0,7.9,0,0,0
scaffold3374.g2,141.7,42,5.9,5.6,6.7,7.9,7.8,7.6
scaffold3374.g3,0,0,0,0,0,0,0,0
scaffold3376.g1,799.7,947.6,1272,1616.9,9003.6,1913.2,2253.3,1635.4
scaffold3376.g2,1.4,0,824.2,0,0,0,0,0
scaffold3376.g3,28908.2,92283.8,192.8,105.6,0,12.7,0.9,2.5
scaffold3378.g1,283.1,425,5.2,245.2,457.6,342.9,321,285.5
scaffold3379.g1,367.9,228.7,17.4,15.7,0,6,1.8,4.1
scaffold3379.g2,0.7,5.5,0,0,66.3,0,35.5,0.9
scaffold3379.g3,211.1,153.3,293.5,167.5,197.5,461,345.7,387.4
scaffold3379.g4,10.3,5.1,1.9,1.4,15.6,9.3,6.9,14.9
scaffold3379.g5,205,134.7,133.5,101.6,157.1,204,185.1,171.9
scaffold3379.g6,311.6,326.1,1011.7,362.8,638.9,1540.2,1215.6,996.1
scaffold3379.g7,93.1,78,235.8,144.9,158.8,57.5,97.3,108.2
scaffold3379.g8,0,0,24.4,3.3,0,4.9,0,3.5
scaffold3379.g9,712.8,2567.4,11459,6279.7,4595.9,3028.8,4503.7,4360
scaffold3380.g1,447.1,600.3,416.5,306.8,823.9,754.3,637.9,749.8
scaffold3380.g10,347.1,376.2,21.6,30.5,338.3,167.3,170.1,158.9
scaffold3380.g11,0,0,0,0,0,0,0,0
scaffold3380.g12,145,95,106,169.1,163,249.2,195.8,207.6
scaffold3380.g13,26.2,65.3,6.4,297.9,347.2,1032,979.2,1298.5
scaffold3380.g2,281.5,311.5,731.4,502.5,766,381.4,428.5,555.4
scaffold3380.g3,107.3,88.2,4.5,36.1,29.2,13.6,20.8,13.6
scaffold3380.g4,76.4,77.2,5.7,25.6,12.6,3.5,14,10.7
scaffold3380.g5,198.4,387,29.3,77.3,52.7,19.5,37.1,31
scaffold3380.g6,919.4,2037,619,1165.6,2584.2,877.5,942.5,1031.2
scaffold3380.g7,54.6,58,0,0,1.8,2.5,1.7,2.7
scaffold3380.g8,460.9,589.3,339.3,559.1,1728.2,1179.7,1055.7,1090.3
scaffold3380.g9,458.6,849.6,156.9,384.6,976.9,523.1,829.6,559.2
scaffold3385.g1,16.9,26.9,211.6,37.4,9.2,12.1,11.8,14.8
scaffold3385.g2,484.7,653.2,807.6,395.1,330.1,503.4,525.7,568.9
scaffold3385.g3,66.1,73.5,161.3,3.3,1.4,5.8,6.4,7.7
scaffold3385.g4,40.3,66.8,706.1,2.7,0,0,0,0
scaffold3385.g5,2.2,9.8,93.4,38,4.3,6,9.5,1.2
scaffold3385.g6,25.8,21.8,248.8,135.2,74.5,89.6,107.9,88.2
scaffold3386.g1,1199.1,81.4,43.9,4.4,0.7,0.9,0,0
scaffold3386.g10,47.7,132,1475.6,202.6,135,106.6,215.3,196.9
scaffold3386.g11,404.3,389.7,268.9,397.8,292.7,193.7,259.1,294.9
scaffold3386.g12,918.9,190.1,19.4,308.5,110.5,89.8,42.4,38.1
scaffold3386.g2,45.4,17.2,52.6,23.2,3.4,2.4,1.6,3.4
scaffold3386.g3,311.6,161.3,144.6,293.7,207.2,386.6,244.4,275.5
scaffold3386.g4,64.5,36.9,9.6,28.2,32.2,3.9,5,10.2
scaffold3386.g5,0,2,0,2.1,0,2,0,0
scaffold3386.g6,88.6,9.8,10.7,19.4,9.1,2.5,4.9,13
scaffold3386.g7,2568.3,3702.9,2333.1,1635,2369.4,812.1,618.9,729.7
scaffold3386.g8,2930.9,3067,2591.5,2410.8,1943.5,1906,1636.5,1844
scaffold3386.g9,8468.2,17193.1,23819.6,8987,19937,5061.1,3546.5,4633.7
scaffold3387.g1,0.9,0.6,0,0,0,0.6,0,0
scaffold3390.g1,576.9,437.2,882.6,621.1,494.8,596.4,588.4,529.4
scaffold3390.g2,94.7,183.4,70.4,325.6,148.7,261.7,211.7,194.8
scaffold3390.g3,14.2,17.3,5.3,141.8,104.4,115.9,72.8,47.1
scaffold3390.g4,769.8,139,3.8,160.7,1.9,0,0,0.5
scaffold3390.g5,101.1,112,0,0,0,0,0,0
scaffold3391.g1,0,1.6,0,6.4,3.4,1.6,6.3,0
scaffold3391.g2,281.2,370.2,752.2,621.2,4305.5,1447.9,1202.8,1319.4
scaffold3391.g3,318.2,582.3,1219.3,1169.2,716.9,554.8,669.2,653.8
scaffold3391.g4,572.1,236.4,64.4,99.7,1533.8,248.2,165,148.2
scaffold3392.g1,15,9.8,6.2,0.2,261.5,2224,3058.4,2370
scaffold3392.g2,14.6,22,4.4,2,8.7,3,10.1,12
scaffold3392.g3,1.1,5.5,2.7,0.9,1.8,0,0.8,1.8
scaffold3392.g4,262.9,231.5,141,316.5,365.6,405.3,311.8,325.1
scaffold3397.g1,992.3,1349.6,696.5,904.1,1652.3,962.9,799,844.9
scaffold3397.g2,237.3,87,78.8,258.8,136.6,184.8,118.6,117.6
scaffold3397.g3,26.3,0,0,6.8,4.8,0,2.2,0
scaffold3397.g4,643.9,210.9,199.8,666,510.3,682.8,429.8,470.1
scaffold3397.g5,0,0,0,1.8,0,5.2,0,0
scaffold3397.g6,0,0,0,0,0,0,0,0
scaffold3398.g1,32.4,11.3,92.5,52.4,0,0,2.5,0.5
scaffold3399.g1,1145.8,2981.3,181918,219505.8,292510.7,312539.5,252400.1,392731.2
scaffold3399.g10,253.5,611.3,5.8,113.4,18.1,4.3,1.5,1.4
scaffold3399.g11,219,190.4,4.4,209.7,20.4,7,3.1,4.4
scaffold3399.g12,0.2,0.2,0,2395.1,0.4,0,0,0
scaffold3399.g13,56.5,30.6,11.9,75.7,33.1,86.8,72.5,61.9
scaffold3399.g14,702.5,453,110.6,1445.2,1122.8,2344.3,2445.3,2808.4
scaffold3399.g15,1.9,3.6,0,19.4,439.9,4148.3,3724.8,5461.2
scaffold3399.g2,656.1,1712.3,98,270.6,354.3,382.3,209.2,191.6
scaffold3399.g3,136,49.9,340.5,117.7,238,139,147.8,133.1
scaffold3399.g4,17.2,12.9,86.2,38.3,27.9,44.7,45.7,37.7
scaffold3399.g5,504.3,709.7,3165.6,927.7,452.7,934,842.5,695.5
scaffold3399.g6,0,0,3.9,0,0,0,0,0
scaffold3399.g7,0,8,253.3,31.1,10.8,10.5,13,14.1
scaffold3399.g8,16578.4,39188.4,297448.8,30171.4,137006.7,42595.7,47296.1,43329.5
scaffold3399.g9,12,392,306.3,30.5,83.4,0,0,1
scaffold3400.g1,169.8,103.9,58.4,418.9,255.8,180,167,149.5
scaffold3400.g10,758.4,469.3,354,1070.7,1301.5,1021.5,929.5,931.8
scaffold3400.g11,369.6,219.2,54.5,282.8,83.5,99.9,105.1,112.7
scaffold3400.g2,9.6,14.4,13.1,14,29.6,20.2,22.6,13.1
scaffold3400.g3,200.6,114.7,68.6,42.2,42.9,95.3,42.5,42.6
scaffold3400.g4,25,34.2,24.6,28.2,9.5,61.7,34.3,34.8
